LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,DONALD J TRUMP,CLAUDIA DE LA CRUZ,KAMALA D HARRIS,R F KENNEDY JR,CHASE OLIVER,JILL STEIN,
ANTELOPE,0300001D,6069,60,Y,10,TOTAL,7,4,0,2,0,0,1, 
ANTELOPE,0300001G,6070,60,Y, ,POLLING PLACE,42,32,0,9,0,0,0, 
ANTELOPE,0300001G,6070,60,Y, ,VBM PORTION,69,40,0,26,2,1,0, 
ANTELOPE,0300001G,6070,60,Y,220,TOTAL,111,72,0,35,2,1,0, 
ANTELOPE,0300002A,6071,68,Y, ,POLLING PLACE,51,37,0,12,1,0,1, 
ANTELOPE,0300002A,6071,68,Y, ,VBM PORTION,118,81,2,30,2,0,0, 
ANTELOPE,0300002A,6071,68,Y,308,TOTAL,169,118,2,42,3,0,1, 
ANTELOPE,0300002B,6072,68,Y, ,POLLING PLACE,5,5,0,0,0,0,0, 
ANTELOPE,0300002B,6072,68,Y, ,VBM PORTION,6,2,0,4,0,0,0, 
ANTELOPE,0300002B,6072,68,Y,24,TOTAL,11,7,0,4,0,0,0, 
ANTELOPE,0300002C,6073,68,Y, ,POLLING PLACE,7,3,0,3,1,0,0, 
ANTELOPE,0300002C,6073,68,Y, ,VBM PORTION,15,10,0,5,0,0,0, 
ANTELOPE,0300002C,6073,68,Y,46,TOTAL,22,13,0,8,1,0,0, 
ANTELOPE,0300003A,6074,68,Y, ,POLLING PLACE,17,14,0,3,0,0,0, 
ANTELOPE,0300003A,6074,68,Y, ,VBM PORTION,18,11,0,7,0,0,0, 
ANTELOPE,0300003A,6074,68,Y,62,TOTAL,35,25,0,10,0,0,0, 
ANTELOPE,0300005A,6075,18,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ANTELOPE,0300005A,6075,18,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ANTELOPE,0300005A,6075,18,Y,0,TOTAL,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6076,70,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6076,70,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6076,70,Y,1,TOTAL,0,0,0,0,0,0,0, 
ANTELOPE,0300012A,6077,59,Y, ,POLLING PLACE,67,55,0,10,0,0,0, 
ANTELOPE,0300012A,6077,59,Y, ,VBM PORTION,104,72,0,27,2,0,0, 
ANTELOPE,0300012A,6077,59,Y,294,TOTAL,171,127,0,37,2,0,0, 
ANTELOPE,0300016A,6078,50,Y, ,POLLING PLACE,19,14,0,5,0,0,0, 
ANTELOPE,0300016A,6078,50,Y, ,VBM PORTION,32,14,0,16,0,0,1, 
ANTELOPE,0300016A,6078,50,Y,97,TOTAL,51,28,0,21,0,0,1, 
ANTELOPE,0300020C,6079,68,Y, ,POLLING PLACE,9,8,0,1,0,0,0, 
ANTELOPE,0300020C,6079,68,Y, ,VBM PORTION,6,3,0,3,0,0,0, 
ANTELOPE,0300020C,6079,68,Y,19,TOTAL,15,11,0,4,0,0,0, 
ANTELOPE,0300027A,6080,68,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ANTELOPE,0300027A,6080,68,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ANTELOPE,0300027A,6080,68,Y,0,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350006C,6081,377,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ARCADIA,0350006C,6081,377,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350006C,6081,377,Y,0,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350007A,24,372,N, ,POLLING PLACE,440,260,1,157,7,2,7, 
ARCADIA,0350007A,24,372,N, ,VBM PORTION,1870,717,7,1033,14,11,12, 
ARCADIA,0350007A,24,372,N,3123,TOTAL,2310,977,8,1190,21,13,19, 
ARCADIA,0350011A,6082,378,Y, ,POLLING PLACE,108,52,2,48,1,1,2, 
ARCADIA,0350011A,6082,378,Y, ,VBM PORTION,281,99,2,161,6,1,3, 
ARCADIA,0350011A,6082,378,Y,566,TOTAL,389,151,4,209,7,2,5, 
ARCADIA,0350012A,25,372,N, ,POLLING PLACE,676,385,0,262,7,1,8, 
ARCADIA,0350012A,25,372,N, ,VBM PORTION,2478,901,8,1411,35,7,21, 
ARCADIA,0350012A,25,372,N,4293,TOTAL,3154,1286,8,1673,42,8,29, 
ARCADIA,0350023B,6083,404,Y, ,POLLING PLACE,11,5,1,4,0,0,0, 
ARCADIA,0350023B,6083,404,Y, ,VBM PORTION,34,9,0,22,0,0,0, 
ARCADIA,0350023B,6083,404,Y,63,TOTAL,45,14,1,26,0,0,0, 
ARCADIA,0350027A,26,372,N, ,POLLING PLACE,921,492,4,377,8,3,19, 
ARCADIA,0350027A,26,372,N, ,VBM PORTION,2518,796,15,1557,36,13,41, 
ARCADIA,0350027A,26,372,N,5184,TOTAL,3439,1288,19,1934,44,16,60, 
ARCADIA,0350030A,6084,371,Y, ,POLLING PLACE,277,150,0,112,2,2,3, 
ARCADIA,0350030A,6084,371,Y, ,VBM PORTION,961,392,13,489,8,6,8, 
ARCADIA,0350030A,6084,371,Y,1831,TOTAL,1238,542,13,601,10,8,11, 
ARCADIA,0350032A,6085,427,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ARCADIA,0350032A,6085,427,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350032A,6085,427,Y,0,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350034A,27,371,N, ,POLLING PLACE,517,331,4,156,9,2,2, 
ARCADIA,0350034A,27,371,N, ,VBM PORTION,1836,740,16,955,25,12,15, 
ARCADIA,0350034A,27,371,N,3726,TOTAL,2353,1071,20,1111,34,14,17, 
ARCADIA,0350038A,6086,372,Y, ,POLLING PLACE,150,91,0,53,1,0,0, 
ARCADIA,0350038A,6086,372,Y, ,VBM PORTION,798,335,3,403,5,4,14, 
ARCADIA,0350038A,6086,372,Y,1455,TOTAL,948,426,3,456,6,4,14, 
ARCADIA,0350042A,28,370,N, ,POLLING PLACE,553,291,3,228,6,1,10, 
ARCADIA,0350042A,28,370,N, ,VBM PORTION,1517,520,7,871,30,6,36, 
ARCADIA,0350042A,28,370,N,3193,TOTAL,2070,811,10,1099,36,7,46, 
ARCADIA,0350048A,6087,372,Y, ,POLLING PLACE,315,189,0,109,4,2,4, 
ARCADIA,0350048A,6087,372,Y, ,VBM PORTION,1378,520,1,752,14,2,25, 
ARCADIA,0350048A,6087,372,Y,2443,TOTAL,1693,709,1,861,18,4,29, 
ARCADIA,0350049A,6088,372,Y, ,POLLING PLACE,63,43,0,20,0,0,0, 
ARCADIA,0350049A,6088,372,Y, ,VBM PORTION,159,55,0,88,4,2,2, 
ARCADIA,0350049A,6088,372,Y,336,TOTAL,222,98,0,108,4,2,2, 
ARCADIA,0350054A,29,372,N, ,POLLING PLACE,412,241,3,151,2,1,7, 
ARCADIA,0350054A,29,372,N, ,VBM PORTION,1590,616,7,855,24,4,19, 
ARCADIA,0350054A,29,372,N,2947,TOTAL,2002,857,10,1006,26,5,26, 
ARCADIA,0350059A,6089,374,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ARCADIA,0350059A,6089,374,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350059A,6089,374,Y,2,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350061A,6090,405,Y, ,POLLING PLACE,9,4,0,3,0,0,2, 
ARCADIA,0350061A,6090,405,Y, ,VBM PORTION,15,6,0,9,0,0,0, 
ARCADIA,0350061A,6090,405,Y,28,TOTAL,24,10,0,12,0,0,2, 
ARCADIA,0350062B,30,370,N, ,POLLING PLACE,415,256,1,141,2,1,7, 
ARCADIA,0350062B,30,370,N, ,VBM PORTION,1886,664,6,1075,23,7,22, 
ARCADIA,0350062B,30,370,N,3110,TOTAL,2301,920,7,1216,25,8,29, 
ARCADIA,0350064A,6091,405,Y, ,POLLING PLACE,1,1,0,0,0,0,0, 
ARCADIA,0350064A,6091,405,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350064A,6091,405,Y,0,TOTAL,1,1,0,0,0,0,0, 
ARCADIA,0350101A,6092,407,Y, ,POLLING PLACE,4,2,0,2,0,0,0, 
ARCADIA,0350101A,6092,407,Y, ,VBM PORTION,3,3,0,0,0,0,0, 
ARCADIA,0350101A,6092,407,Y,13,TOTAL,7,5,0,2,0,0,0, 
ARCADIA,0350101B,6093,408,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ARCADIA,0350101B,6093,408,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350101B,6093,408,Y,1,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350102B,6094,378,Y, ,POLLING PLACE,77,50,0,24,3,0,0, 
ARCADIA,0350102B,6094,378,Y, ,VBM PORTION,284,112,3,155,2,0,0, 
ARCADIA,0350102B,6094,378,Y,576,TOTAL,361,162,3,179,5,0,0, 
ARCADIA,0350103A,6095,371,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ARCADIA,0350103A,6095,371,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ARCADIA,0350103A,6095,371,Y,0,TOTAL,0,0,0,0,0,0,0, 
ARCADIA,0350106A,6096,404,Y, ,POLLING PLACE,34,19,0,14,0,0,0, 
ARCADIA,0350106A,6096,404,Y, ,VBM PORTION,107,37,0,60,2,0,3, 
ARCADIA,0350106A,6096,404,Y,196,TOTAL,141,56,0,74,2,0,3, 
ARTESIA,0400001A,31,876,N, ,POLLING PLACE,730,383,1,315,11,1,8, 
ARTESIA,0400001A,31,876,N, ,VBM PORTION,1656,633,10,932,23,3,23, 
ARTESIA,0400001A,31,876,N,3692,TOTAL,2386,1016,11,1247,34,4,31, 
ARTESIA,0400004A,32,876,N, ,POLLING PLACE,852,449,3,374,8,2,9, 
ARTESIA,0400004A,32,876,N, ,VBM PORTION,2063,813,5,1153,22,3,27, 
ARTESIA,0400004A,32,876,N,4332,TOTAL,2915,1262,8,1527,30,5,36, 
ARTESIA,0400010A,6097,877,Y, ,POLLING PLACE,176,75,1,89,5,1,2, 
ARTESIA,0400010A,6097,877,Y, ,VBM PORTION,407,139,2,247,3,3,5, 
ARTESIA,0400010A,6097,877,Y,874,TOTAL,583,214,3,336,8,4,7, 
ATHENS,0450006C,6098,812,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
ATHENS,0450006C,6098,812,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
ATHENS,0450006C,6098,812,Y,0,TOTAL,0,0,0,0,0,0,0, 
ATHENS,0450008A,6099,811,Y, ,POLLING PLACE,221,49,1,165,2,1,1, 
ATHENS,0450008A,6099,811,Y, ,VBM PORTION,705,69,0,611,11,3,0, 
ATHENS,0450008A,6099,811,Y,1622,TOTAL,926,118,1,776,13,4,1, 
ATHENS,0450009A,6100,825,Y, ,POLLING PLACE,11,5,0,6,0,0,0, 
ATHENS,0450009A,6100,825,Y, ,VBM PORTION,17,6,0,11,0,0,0, 
ATHENS,0450009A,6100,825,Y,61,TOTAL,28,11,0,17,0,0,0, 
ATHENS,0450010A,33,811,N, ,POLLING PLACE,428,121,1,294,5,1,0, 
ATHENS,0450010A,33,811,N, ,VBM PORTION,933,141,11,746,11,2,5, 
ATHENS,0450010A,33,811,N,2811,TOTAL,1361,262,12,1040,16,3,5, 
ATHENS,0450012A,6101,809,Y, ,POLLING PLACE,203,58,0,138,1,1,1, 
ATHENS,0450012A,6101,809,Y, ,VBM PORTION,591,84,8,474,7,4,2, 
ATHENS,0450012A,6101,809,Y,1536,TOTAL,794,142,8,612,8,5,3, 
AVALON,0500002A,6102,893,Y, ,POLLING PLACE,429,200,2,207,10,2,1, 
AVALON,0500002A,6102,893,Y, ,VBM PORTION,730,273,3,422,11,3,3, 
AVALON,0500002A,6102,893,Y,1760,TOTAL,1159,473,5,629,21,5,4, 
AVOCADO HEIGHTS,0520002B,6103,564,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520002B,6103,564,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520002B,6103,564,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520003A,6104,569,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520003A,6104,569,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520003A,6104,569,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520004A,6105,625,Y, ,POLLING PLACE,303,162,4,129,3,0,1, 
AVOCADO HEIGHTS,0520004A,6105,625,Y, ,VBM PORTION,660,179,3,448,7,0,4, 
AVOCADO HEIGHTS,0520004A,6105,625,Y,1543,TOTAL,963,341,7,577,10,0,5, 
AVOCADO HEIGHTS,0520004B,6106,615,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520004B,6106,615,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520004B,6106,615,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520006C,6107,615,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520006C,6107,615,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520006C,6107,615,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520008A,6108,546,Y, ,POLLING PLACE,58,21,2,33,0,0,2, 
AVOCADO HEIGHTS,0520008A,6108,546,Y, ,VBM PORTION,82,34,0,46,0,0,1, 
AVOCADO HEIGHTS,0520008A,6108,546,Y,321,TOTAL,140,55,2,79,0,0,3, 
AVOCADO HEIGHTS,0520008G,6109,546,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520008G,6109,546,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520008G,6109,546,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520010A,6110,546,Y, ,POLLING PLACE,157,87,1,63,3,0,0, 
AVOCADO HEIGHTS,0520010A,6110,546,Y, ,VBM PORTION,360,103,0,245,6,1,0, 
AVOCADO HEIGHTS,0520010A,6110,546,Y,778,TOTAL,517,190,1,308,9,1,0, 
AVOCADO HEIGHTS,0520021A,6111,562,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520021A,6111,562,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520021A,6111,562,Y,0,TOTAL,0,0,0,0,0,0,0, 
AVOCADO HEIGHTS,0520022A,6112,562,Y, ,POLLING PLACE,34,15,1,17,0,0,0, 
AVOCADO HEIGHTS,0520022A,6112,562,Y, ,VBM PORTION,45,11,0,32,2,0,0, 
AVOCADO HEIGHTS,0520022A,6112,562,Y,198,TOTAL,79,26,1,49,2,0,0, 
AVOCADO HEIGHTS,0520024A,34,546,N, ,POLLING PLACE,550,275,8,247,8,1,4, 
AVOCADO HEIGHTS,0520024A,34,546,N, ,VBM PORTION,936,259,6,623,21,1,6, 
AVOCADO HEIGHTS,0520024A,34,546,N,2703,TOTAL,1486,534,14,870,29,2,10, 
AVOCADO HEIGHTS,0520025A,35,569,N, ,POLLING PLACE,486,228,3,239,9,2,2, 
AVOCADO HEIGHTS,0520025A,35,569,N, ,VBM PORTION,1300,333,8,910,17,7,9, 
AVOCADO HEIGHTS,0520025A,35,569,N,2629,TOTAL,1786,561,11,1149,26,9,11, 
AVOCADO HEIGHTS,0520027A,6113,562,Y, ,POLLING PLACE,126,76,3,47,0,0,0, 
AVOCADO HEIGHTS,0520027A,6113,562,Y, ,VBM PORTION,216,85,1,118,5,1,1, 
AVOCADO HEIGHTS,0520027A,6113,562,Y,570,TOTAL,342,161,4,165,5,1,1, 
AVOCADO HEIGHTS,0520028B,6114,564,Y, ,POLLING PLACE,2,2,0,0,0,0,0, 
AVOCADO HEIGHTS,0520028B,6114,564,Y, ,VBM PORTION,6,3,0,3,0,0,0, 
AVOCADO HEIGHTS,0520028B,6114,564,Y,8,TOTAL,8,5,0,3,0,0,0, 
AZUSA,0550001A,6115,325,Y, ,POLLING PLACE,332,156,1,165,2,3,2, 
AZUSA,0550001A,6115,325,Y, ,VBM PORTION,709,214,2,461,14,0,0, 
AZUSA,0550001A,6115,325,Y,1724,TOTAL,1041,370,3,626,16,3,2, 
AZUSA,0550010C,6116,325,Y, ,POLLING PLACE,9,6,0,3,0,0,0, 
AZUSA,0550010C,6116,325,Y, ,VBM PORTION,7,1,0,5,0,0,0, 
AZUSA,0550010C,6116,325,Y,35,TOTAL,16,7,0,8,0,0,0, 
AZUSA,0550011A,36,329,N, ,POLLING PLACE,616,334,7,250,4,4,8, 
AZUSA,0550011A,36,329,N, ,VBM PORTION,1591,549,5,961,22,3,20, 
AZUSA,0550011A,36,329,N,2977,TOTAL,2207,883,12,1211,26,7,28, 
AZUSA,0550016A,37,327,N, ,POLLING PLACE,729,323,5,375,9,0,6, 
AZUSA,0550016A,37,327,N, ,VBM PORTION,1616,471,6,1060,26,9,13, 
AZUSA,0550016A,37,327,N,4087,TOTAL,2345,794,11,1435,35,9,19, 
AZUSA,0550019A,6117,326,Y, ,POLLING PLACE,53,26,2,23,0,0,1, 
AZUSA,0550019A,6117,326,Y, ,VBM PORTION,84,22,0,56,1,0,1, 
AZUSA,0550019A,6117,326,Y,218,TOTAL,137,48,2,79,1,0,2, 
AZUSA,0550020A,6118,325,Y, ,POLLING PLACE,310,146,3,150,3,1,1, 
AZUSA,0550020A,6118,325,Y, ,VBM PORTION,566,169,7,372,2,3,6, 
AZUSA,0550020A,6118,325,Y,1568,TOTAL,876,315,10,522,5,4,7, 
AZUSA,0550021A,6119,327,Y, ,POLLING PLACE,185,99,1,80,1,1,0, 
AZUSA,0550021A,6119,327,Y, ,VBM PORTION,441,157,2,270,4,1,3, 
AZUSA,0550021A,6119,327,Y,916,TOTAL,626,256,3,350,5,2,3, 
AZUSA,0550024A,6120,325,Y, ,POLLING PLACE,107,52,0,51,1,0,2, 
AZUSA,0550024A,6120,325,Y, ,VBM PORTION,260,72,2,172,1,1,4, 
AZUSA,0550024A,6120,325,Y,581,TOTAL,367,124,2,223,2,1,6, 
AZUSA,0550025B,38,329,N, ,POLLING PLACE,757,385,4,339,9,2,7, 
AZUSA,0550025B,38,329,N, ,VBM PORTION,1580,494,9,1011,28,2,12, 
AZUSA,0550025B,38,329,N,4065,TOTAL,2337,879,13,1350,37,4,19, 
AZUSA,0550026A,6121,329,Y, ,POLLING PLACE,36,13,1,20,0,0,0, 
AZUSA,0550026A,6121,329,Y, ,VBM PORTION,107,34,1,69,0,0,1, 
AZUSA,0550026A,6121,329,Y,260,TOTAL,143,47,2,89,0,0,1, 
AZUSA,0550030A,39,324,N, ,POLLING PLACE,933,497,4,387,14,8,9, 
AZUSA,0550030A,39,324,N, ,VBM PORTION,2226,719,15,1381,38,9,24, 
AZUSA,0550030A,39,324,N,4426,TOTAL,3159,1216,19,1768,52,17,33, 
AZUSA,0550073A,40,329,N, ,POLLING PLACE,815,393,4,388,11,1,8, 
AZUSA,0550073A,40,329,N, ,VBM PORTION,1744,538,11,1123,24,6,18, 
AZUSA,0550073A,40,329,N,4006,TOTAL,2559,931,15,1511,35,7,26, 
AZUSA,0550085C,6122,328,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
AZUSA,0550085C,6122,328,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
AZUSA,0550085C,6122,328,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600008B,41,308,N, ,POLLING PLACE,492,204,2,271,6,0,3, 
BALDWIN PARK,0600008B,41,308,N, ,VBM PORTION,1323,336,8,927,14,4,10, 
BALDWIN PARK,0600008B,41,308,N,3164,TOTAL,1815,540,10,1198,20,4,13, 
BALDWIN PARK,0600014A,42,308,N, ,POLLING PLACE,524,270,1,242,3,0,2, 
BALDWIN PARK,0600014A,42,308,N, ,VBM PORTION,1317,375,11,876,23,4,10, 
BALDWIN PARK,0600014A,42,308,N,3288,TOTAL,1841,645,12,1118,26,4,12, 
BALDWIN PARK,0600019A,43,308,N, ,POLLING PLACE,677,346,5,305,6,1,8, 
BALDWIN PARK,0600019A,43,308,N, ,VBM PORTION,1528,467,12,992,25,5,9, 
BALDWIN PARK,0600019A,43,308,N,3870,TOTAL,2205,813,17,1297,31,6,17, 
BALDWIN PARK,0600029C,44,308,N, ,POLLING PLACE,354,160,1,172,5,0,6, 
BALDWIN PARK,0600029C,44,308,N, ,VBM PORTION,791,223,5,539,7,3,6, 
BALDWIN PARK,0600029C,44,308,N,2180,TOTAL,1145,383,6,711,12,3,12, 
BALDWIN PARK,0600030D,6123,307,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030D,6123,307,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030D,6123,307,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030G,6124,333,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030G,6124,333,Y, ,VBM PORTION,4,2,0,1,1,0,0, 
BALDWIN PARK,0600030G,6124,333,Y,8,TOTAL,4,2,0,1,1,0,0, 
BALDWIN PARK,0600030H,6125,333,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030H,6125,333,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600030H,6125,333,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600034A,45,308,N, ,POLLING PLACE,626,267,6,333,4,1,3, 
BALDWIN PARK,0600034A,45,308,N, ,VBM PORTION,1373,386,6,923,23,3,8, 
BALDWIN PARK,0600034A,45,308,N,3620,TOTAL,1999,653,12,1256,27,4,11, 
BALDWIN PARK,0600035A,46,308,N, ,POLLING PLACE,558,243,3,299,2,0,3, 
BALDWIN PARK,0600035A,46,308,N, ,VBM PORTION,1281,357,7,849,31,0,8, 
BALDWIN PARK,0600035A,46,308,N,3462,TOTAL,1839,600,10,1148,33,0,11, 
BALDWIN PARK,0600036A,47,308,N, ,POLLING PLACE,503,218,4,269,4,1,1, 
BALDWIN PARK,0600036A,47,308,N, ,VBM PORTION,1143,307,13,745,24,1,18, 
BALDWIN PARK,0600036A,47,308,N,2974,TOTAL,1646,525,17,1014,28,2,19, 
BALDWIN PARK,0600037A,48,308,N, ,POLLING PLACE,596,281,0,297,8,1,6, 
BALDWIN PARK,0600037A,48,308,N, ,VBM PORTION,1255,352,5,859,12,2,11, 
BALDWIN PARK,0600037A,48,308,N,3417,TOTAL,1851,633,5,1156,20,3,17, 
BALDWIN PARK,0600038A,49,308,N, ,POLLING PLACE,550,239,4,293,5,0,2, 
BALDWIN PARK,0600038A,49,308,N, ,VBM PORTION,1111,320,6,747,17,1,8, 
BALDWIN PARK,0600038A,49,308,N,3179,TOTAL,1661,559,10,1040,22,1,10, 
BALDWIN PARK,0600039A,50,308,N, ,POLLING PLACE,592,288,5,285,5,0,4, 
BALDWIN PARK,0600039A,50,308,N, ,VBM PORTION,1142,306,7,774,20,5,14, 
BALDWIN PARK,0600039A,50,308,N,3105,TOTAL,1734,594,12,1059,25,5,18, 
BALDWIN PARK,0600046A,6126,312,Y, ,POLLING PLACE,8,4,0,4,0,0,0, 
BALDWIN PARK,0600046A,6126,312,Y, ,VBM PORTION,28,5,0,23,0,0,0, 
BALDWIN PARK,0600046A,6126,312,Y,71,TOTAL,36,9,0,27,0,0,0, 
BALDWIN PARK,0600052B,6127,330,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052B,6127,330,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052B,6127,330,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052C,6128,331,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052C,6128,331,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052C,6128,331,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052G,6129,332,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052G,6129,332,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052G,6129,332,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052L,6130,312,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052L,6130,312,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BALDWIN PARK,0600052L,6130,312,Y,0,TOTAL,0,0,0,0,0,0,0, 
BALDWIN PARK,0600054A,51,308,N, ,POLLING PLACE,624,299,8,305,3,0,1, 
BALDWIN PARK,0600054A,51,308,N, ,VBM PORTION,1303,392,7,866,12,1,12, 
BALDWIN PARK,0600054A,51,308,N,3591,TOTAL,1927,691,15,1171,15,1,13, 
BALDWIN PARK,0600063A,6131,312,Y, ,POLLING PLACE,51,23,0,27,1,0,0, 
BALDWIN PARK,0600063A,6131,312,Y, ,VBM PORTION,47,8,0,35,0,2,0, 
BALDWIN PARK,0600063A,6131,312,Y,196,TOTAL,98,31,0,62,1,2,0, 
BANDINI,0650001A,6132,526,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BANDINI,0650001A,6132,526,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BANDINI,0650001A,6132,526,Y,0,TOTAL,0,0,0,0,0,0,0, 
BANDINI,0650002B,6133,526,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BANDINI,0650002B,6133,526,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BANDINI,0650002B,6133,526,Y,0,TOTAL,0,0,0,0,0,0,0, 
BASSETT,0670001A,6134,311,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BASSETT,0670001A,6134,311,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BASSETT,0670001A,6134,311,Y,0,TOTAL,0,0,0,0,0,0,0, 
BASSETT,0670002A,6135,316,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BASSETT,0670002A,6135,316,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BASSETT,0670002A,6135,316,Y,1,TOTAL,0,0,0,0,0,0,0, 
BASSETT,0670004A,6136,311,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
BASSETT,0670004A,6136,311,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
BASSETT,0670004A,6136,311,Y,0,TOTAL,0,0,0,0,0,0,0, 
BASSETT,0670010A,6137,315,Y, ,POLLING PLACE,358,140,5,199,4,1,4, 
BASSETT,0670010A,6137,315,Y, ,VBM PORTION,690,206,5,455,11,2,3, 
BASSETT,0670010A,6137,315,Y,1867,TOTAL,1048,346,10,654,15,3,7, 
BASSETT,0670141B,52,316,N, ,POLLING PLACE,445,183,2,251,4,0,2, 
BASSETT,0670141B,52,316,N, ,VBM PORTION,992,227,12,723,19,0,6, 
BASSETT,0670141B,52,316,N,2715,TOTAL,1437,410,14,974,23,0,8, 
BASSETT,0670142A,6138,316,Y, ,POLLING PLACE,328,123,1,196,1,1,2, 
BASSETT,0670142A,6138,316,Y, ,VBM PORTION,598,161,2,410,12,2,4, 
BASSETT,0670142A,6138,316,Y,1574,TOTAL,926,284,3,606,13,3,6, 
